# gpu=7 cmd=/usr/bin/python3 -u main.py --dataset yelp --seed 3 --method outpost --tag C_fview --set use_fview_gate=true
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/__init__.py:4: UserWarning: An issue occurred while importing 'torch-scatter'. Disabling its usage. Stacktrace: /nas/home/jahin/.local/lib/python3.10/site-packages/torch_scatter/_version_cuda.so: undefined symbol: _ZN5torch3jit17parseSchemaOrNameERKSsb
  import torch_geometric.typing
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/__init__.py:4: UserWarning: An issue occurred while importing 'torch-sparse'. Disabling its usage. Stacktrace: /nas/home/jahin/.local/lib/python3.10/site-packages/torch_sparse/_version_cuda.so: undefined symbol: _ZN5torch3jit17parseSchemaOrNameERKSsb
  import torch_geometric.typing
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
Disabling PyTorch because PyTorch >= 2.1 is required but found 2.0.1
None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
/nas/home/jahin/.local/lib/python3.10/site-packages/outdated/__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
[utils] PPR/dgl path unavailable (libcudart.so.12: cannot open shared object file: No such file or directory); OUTPOST path unaffected.
[yelp] anomaly classes (rotations): [1]
Normal classes: [0] in yelp
Building multi-layer GraphSage
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/data/data.py:187: UserWarning: Unable to accurately infer 'num_nodes' from the attribute set '{'edge_index', 'x', 'y'}'. Please explicitly set 'num_nodes' as an attribute of 'data' to suppress this warning
  return sum([v.num_nodes for v in self.node_stores])
[OUTPOST-v4] epoch 0: test-all ROC 0.5296 PR 0.1701 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5454 | tau+ 0.500 | veto 0
[OUTPOST-v4] epoch 288: test-all ROC 0.7094 PR 0.3268 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7542 | tau+ 0.500 | veto 6926
[OUTPOST-v4] epoch 289: test-all ROC 0.7076 PR 0.3259 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7530 | tau+ 0.500 | veto 6429
[OUTPOST-v4] epoch 290: test-all ROC 0.7058 PR 0.3250 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7509 | tau+ 0.500 | veto 6562
[OUTPOST-v4] epoch 291: test-all ROC 0.7051 PR 0.3252 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7509 | tau+ 0.500 | veto 6807
[OUTPOST-v4] epoch 292: test-all ROC 0.7035 PR 0.3244 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7502 | tau+ 0.500 | veto 7195
[OUTPOST-v4] epoch 293: test-all ROC 0.7031 PR 0.3246 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7507 | tau+ 0.500 | veto 6879
[OUTPOST-v4] epoch 294: test-all ROC 0.7048 PR 0.3267 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7510 | tau+ 0.500 | veto 6728
[OUTPOST-v4] epoch 295: test-all ROC 0.7067 PR 0.3284 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7504 | tau+ 0.500 | veto 6915
[OUTPOST-v4] epoch 296: test-all ROC 0.7085 PR 0.3299 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7496 | tau+ 0.500 | veto 6907
[OUTPOST-v4] epoch 297: test-all ROC 0.7098 PR 0.3309 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7486 | tau+ 0.500 | veto 6645
[OUTPOST-v4] epoch 298: test-all ROC 0.7100 PR 0.3312 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7473 | tau+ 0.500 | veto 6946
[OUTPOST-v4] epoch 299: test-all ROC 0.7087 PR 0.3308 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7481 | tau+ 0.500 | veto 7136
[OUTPOST-v4] epoch 300: test-all ROC 0.7067 PR 0.3296 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7496 | tau+ 0.500 | veto 6816
[OUTPOST-v4] epoch 301: test-all ROC 0.7050 PR 0.3286 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7490 | tau+ 0.500 | veto 6683
[OUTPOST-v4] epoch 302: test-all ROC 0.7036 PR 0.3277 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7481 | tau+ 0.500 | veto 7363
[OUTPOST-v4] epoch 303: test-all ROC 0.7038 PR 0.3278 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7480 | tau+ 0.500 | veto 7288
[OUTPOST-v4] epoch 304: test-all ROC 0.7062 PR 0.3300 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7488 | tau+ 0.500 | veto 6869
[OUTPOST-v4] epoch 305: test-all ROC 0.7091 PR 0.3323 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7490 | tau+ 0.500 | veto 6725
[OUTPOST-v4] epoch 306: test-all ROC 0.7115 PR 0.3339 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7477 | tau+ 0.500 | veto 6748
[OUTPOST-v4] epoch 307: test-all ROC 0.7123 PR 0.3346 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7463 | tau+ 0.500 | veto 6976
[OUTPOST-v4] epoch 308: test-all ROC 0.7116 PR 0.3346 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7474 | tau+ 0.500 | veto 6879
[OUTPOST-v4] epoch 309: test-all ROC 0.7091 PR 0.3333 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7474 | tau+ 0.500 | veto 6502
[OUTPOST-v4] epoch 310: test-all ROC 0.7058 PR 0.3309 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7470 | tau+ 0.500 | veto 6768
[OUTPOST-v4] epoch 311: test-all ROC 0.7035 PR 0.3290 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7450 | tau+ 0.500 | veto 6933
[OUTPOST-v4] epoch 312: test-all ROC 0.7029 PR 0.3286 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7446 | tau+ 0.500 | veto 6926
[OUTPOST-v4] epoch 313: test-all ROC 0.7037 PR 0.3293 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7452 | tau+ 0.500 | veto 7010
[OUTPOST-v4] epoch 314: test-all ROC 0.7065 PR 0.3322 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7461 | tau+ 0.500 | veto 6677
[OUTPOST-v4] epoch 315: test-all ROC 0.7093 PR 0.3347 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7454 | tau+ 0.500 | veto 6846
[OUTPOST-v4] epoch 316: test-all ROC 0.7105 PR 0.3356 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7436 | tau+ 0.500 | veto 6737
[OUTPOST-v4] epoch 317: test-all ROC 0.7105 PR 0.3358 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7423 | tau+ 0.500 | veto 6530
[OUTPOST-v4] epoch 318: test-all ROC 0.7091 PR 0.3353 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7435 | tau+ 0.500 | veto 6719
[OUTPOST-v4] epoch 319: test-all ROC 0.7069 PR 0.3340 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7427 | tau+ 0.500 | veto 6602
[OUTPOST-v4] epoch 320: test-all ROC 0.7048 PR 0.3326 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7437 | tau+ 0.500 | veto 6624
[OUTPOST-v4] epoch 321: test-all ROC 0.7030 PR 0.3313 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7445 | tau+ 0.500 | veto 6798
[OUTPOST-v4] epoch 322: test-all ROC 0.7022 PR 0.3305 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7425 | tau+ 0.500 | veto 6802
[OUTPOST-v4] epoch 323: test-all ROC 0.7031 PR 0.3315 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7442 | tau+ 0.500 | veto 6533
[OUTPOST-v4] epoch 324: test-all ROC 0.7060 PR 0.3340 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7438 | tau+ 0.500 | veto 6605
[OUTPOST-v4] epoch 325: test-all ROC 0.7079 PR 0.3354 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7432 | tau+ 0.500 | veto 6921
[OUTPOST-v4] epoch 326: test-all ROC 0.7090 PR 0.3361 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7438 | tau+ 0.500 | veto 6552
[OUTPOST-v4] epoch 327: test-all ROC 0.7101 PR 0.3369 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7442 | tau+ 0.500 | veto 6214
[OUTPOST-v4] epoch 328: test-all ROC 0.7105 PR 0.3372 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7442 | tau+ 0.500 | veto 6534
[OUTPOST-v4] epoch 329: test-all ROC 0.7106 PR 0.3373 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7452 | tau+ 0.500 | veto 6545
[OUTPOST-v4] epoch 330: test-all ROC 0.7099 PR 0.3367 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7452 | tau+ 0.500 | veto 6465
[OUTPOST-v4] epoch 331: test-all ROC 0.7095 PR 0.3363 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7463 | tau+ 0.500 | veto 6432
[OUTPOST-v4] epoch 332: test-all ROC 0.7092 PR 0.3361 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7463 | tau+ 0.500 | veto 6509
[OUTPOST-v4] epoch 333: test-all ROC 0.7092 PR 0.3360 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7456 | tau+ 0.500 | veto 6806
[OUTPOST-v4] epoch 334: test-all ROC 0.7093 PR 0.3358 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7453 | tau+ 0.500 | veto 6757
[OUTPOST-v4] epoch 335: test-all ROC 0.7111 PR 0.3377 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7454 | tau+ 0.500 | veto 6026
[OUTPOST-v4] epoch 336: test-all ROC 0.7136 PR 0.3399 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7429 | tau+ 0.500 | veto 6326
[OUTPOST-v4] epoch 337: test-all ROC 0.7146 PR 0.3407 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7426 | tau+ 0.500 | veto 6805
[OUTPOST-v4] epoch 338: test-all ROC 0.7150 PR 0.3410 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7431 | tau+ 0.500 | veto 6214
[OUTPOST-v4] epoch 339: test-all ROC 0.7146 PR 0.3410 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7427 | tau+ 0.500 | veto 5970
[OUTPOST-v4] epoch 340: test-all ROC 0.7135 PR 0.3406 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7421 | tau+ 0.500 | veto 6224
[OUTPOST-v4] epoch 341: test-all ROC 0.7112 PR 0.3391 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7424 | tau+ 0.500 | veto 6536
[OUTPOST-v4] epoch 342: test-all ROC 0.7085 PR 0.3369 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7440 | tau+ 0.500 | veto 6525
[OUTPOST-v4] epoch 343: test-all ROC 0.7077 PR 0.3362 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7437 | tau+ 0.500 | veto 6165
[OUTPOST-v4] epoch 344: test-all ROC 0.7089 PR 0.3374 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7449 | tau+ 0.500 | veto 6229
[OUTPOST-v4] epoch 345: test-all ROC 0.7103 PR 0.3387 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7461 | tau+ 0.500 | veto 6604
[OUTPOST-v4] epoch 346: test-all ROC 0.7124 PR 0.3407 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7457 | tau+ 0.500 | veto 6558
[OUTPOST-v4] epoch 347: test-all ROC 0.7148 PR 0.3427 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7438 | tau+ 0.500 | veto 6189
[OUTPOST-v4] epoch 348: test-all ROC 0.7163 PR 0.3438 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7443 | tau+ 0.500 | veto 6129
[OUTPOST-v4] epoch 349: test-all ROC 0.7170 PR 0.3442 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7445 | tau+ 0.500 | veto 6586
[OUTPOST-v4] epoch 350: test-all ROC 0.7165 PR 0.3438 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7457 | tau+ 0.500 | veto 6398
[OUTPOST-v4] epoch 351: test-all ROC 0.7162 PR 0.3435 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7469 | tau+ 0.500 | veto 5996
[OUTPOST-v4] epoch 352: test-all ROC 0.7159 PR 0.3432 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7480 | tau+ 0.500 | veto 5945
[OUTPOST-v4] epoch 353: test-all ROC 0.7153 PR 0.3425 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7475 | tau+ 0.500 | veto 6348
[OUTPOST-v4] epoch 354: test-all ROC 0.7141 PR 0.3413 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7497 | tau+ 0.500 | veto 6573
[OUTPOST-v4] epoch 355: test-all ROC 0.7142 PR 0.3414 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7499 | tau+ 0.500 | veto 6080
[OUTPOST-v4] epoch 356: test-all ROC 0.7158 PR 0.3433 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7485 | tau+ 0.500 | veto 5807
[OUTPOST-v4] epoch 357: test-all ROC 0.7166 PR 0.3445 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7485 | tau+ 0.500 | veto 6604
[OUTPOST-v4] epoch 358: test-all ROC 0.7164 PR 0.3446 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7486 | tau+ 0.500 | veto 6619
[OUTPOST-v4] epoch 359: test-all ROC 0.7165 PR 0.3453 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7475 | tau+ 0.500 | veto 5548
[OUTPOST-v4] epoch 360: test-all ROC 0.7170 PR 0.3461 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7443 | tau+ 0.500 | veto 5759
[OUTPOST-v4] epoch 361: test-all ROC 0.7166 PR 0.3463 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7438 | tau+ 0.500 | veto 6623
[OUTPOST-v4] epoch 362: test-all ROC 0.7154 PR 0.3459 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7454 | tau+ 0.500 | veto 6388
[OUTPOST-v4] epoch 363: test-all ROC 0.7148 PR 0.3455 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7440 | tau+ 0.500 | veto 5615
[OUTPOST-v4] epoch 364: test-all ROC 0.7146 PR 0.3457 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7431 | tau+ 0.500 | veto 5821
[OUTPOST-v4] epoch 365: test-all ROC 0.7139 PR 0.3452 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7425 | tau+ 0.500 | veto 6645
[OUTPOST-v4] epoch 366: test-all ROC 0.7141 PR 0.3455 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7448 | tau+ 0.500 | veto 6504
[OUTPOST-v4] epoch 367: test-all ROC 0.7150 PR 0.3466 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7439 | tau+ 0.500 | veto 5803
[OUTPOST-v4] epoch 368: test-all ROC 0.7164 PR 0.3477 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7435 | tau+ 0.500 | veto 6030
[OUTPOST-v4] epoch 369: test-all ROC 0.7173 PR 0.3485 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7443 | tau+ 0.500 | veto 6413
[OUTPOST-v4] epoch 370: test-all ROC 0.7180 PR 0.3490 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7447 | tau+ 0.500 | veto 6238
[OUTPOST-v4] epoch 371: test-all ROC 0.7186 PR 0.3495 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7446 | tau+ 0.500 | veto 6197
[OUTPOST-v4] epoch 372: test-all ROC 0.7189 PR 0.3497 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7452 | tau+ 0.500 | veto 5930
[OUTPOST-v4] epoch 373: test-all ROC 0.7186 PR 0.3494 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7457 | tau+ 0.500 | veto 6257
[OUTPOST-v4] epoch 374: test-all ROC 0.7180 PR 0.3489 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7463 | tau+ 0.500 | veto 6566
[OUTPOST-v4] epoch 375: test-all ROC 0.7177 PR 0.3488 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7469 | tau+ 0.500 | veto 6145
[OUTPOST-v4] epoch 376: test-all ROC 0.7186 PR 0.3500 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7474 | tau+ 0.500 | veto 5691
[OUTPOST-v4] epoch 377: test-all ROC 0.7195 PR 0.3512 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7469 | tau+ 0.500 | veto 6492
[OUTPOST-v4] epoch 378: test-all ROC 0.7200 PR 0.3520 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7481 | tau+ 0.500 | veto 6650
[OUTPOST-v4] epoch 379: test-all ROC 0.7205 PR 0.3526 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7491 | tau+ 0.500 | veto 5991
[OUTPOST-v4] epoch 380: test-all ROC 0.7215 PR 0.3535 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7463 | tau+ 0.500 | veto 5512
[OUTPOST-v4] epoch 381: test-all ROC 0.7216 PR 0.3537 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7449 | tau+ 0.500 | veto 6430
[OUTPOST-v4] epoch 382: test-all ROC 0.7211 PR 0.3532 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7446 | tau+ 0.500 | veto 6476
[OUTPOST-v4] epoch 383: test-all ROC 0.7205 PR 0.3525 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7435 | tau+ 0.500 | veto 6151
[OUTPOST-v4] epoch 384: test-all ROC 0.7192 PR 0.3510 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7433 | tau+ 0.500 | veto 5988
[OUTPOST-v4] epoch 385: test-all ROC 0.7186 PR 0.3502 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7428 | tau+ 0.500 | veto 6054
[OUTPOST-v4] epoch 386: test-all ROC 0.7184 PR 0.3501 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7422 | tau+ 0.500 | veto 6283
[OUTPOST-v4] epoch 387: test-all ROC 0.7194 PR 0.3514 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7423 | tau+ 0.500 | veto 6357
[OUTPOST-v4] epoch 388: test-all ROC 0.7208 PR 0.3531 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7429 | tau+ 0.500 | veto 6459
[OUTPOST-v4] epoch 389: test-all ROC 0.7222 PR 0.3547 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7434 | tau+ 0.500 | veto 5718
[OUTPOST-v4] epoch 390: test-all ROC 0.7233 PR 0.3558 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7403 | tau+ 0.500 | veto 5729
[OUTPOST-v4] epoch 391: test-all ROC 0.7239 PR 0.3565 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7407 | tau+ 0.500 | veto 6498
[OUTPOST-v4] epoch 392: test-all ROC 0.7236 PR 0.3562 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7448 | tau+ 0.500 | veto 6019
[OUTPOST-v4] epoch 393: test-all ROC 0.7223 PR 0.3548 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7454 | tau+ 0.500 | veto 5261
[OUTPOST-v4] epoch 394: test-all ROC 0.7205 PR 0.3528 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7455 | tau+ 0.500 | veto 5945
[OUTPOST-v4] epoch 395: test-all ROC 0.7181 PR 0.3501 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7444 | tau+ 0.500 | veto 6683
[OUTPOST-v4] epoch 396: test-all ROC 0.7171 PR 0.3491 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7429 | tau+ 0.500 | veto 5926
[OUTPOST-v4] epoch 397: test-all ROC 0.7193 PR 0.3521 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7422 | tau+ 0.500 | veto 5229
[OUTPOST-v4] epoch 398: test-all ROC 0.7207 PR 0.3541 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7407 | tau+ 0.500 | veto 6303
[OUTPOST-v4] epoch 399: test-all ROC 0.7217 PR 0.3557 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7402 | tau+ 0.500 | veto 6663
  rotation 1: ROC 0.7239 PR 0.3565
[yelp] params 11714, peak GPU 1.15 GB, 39.7 min total

[yelp] AGGREGATE  best-over-epochs: ROC 0.7239 PR 0.3565
[yelp] AGGREGATE  val-selected:     ROC 0.7119 PR 0.3266
row appended to results/results.csv
