# gpu=7 cmd=/usr/bin/python3 -u main.py --dataset yelp --seed 2 --method outpost --tag C_fview --set use_fview_gate=true
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/__init__.py:4: UserWarning: An issue occurred while importing 'torch-scatter'. Disabling its usage. Stacktrace: /nas/home/jahin/.local/lib/python3.10/site-packages/torch_scatter/_version_cuda.so: undefined symbol: _ZN5torch3jit17parseSchemaOrNameERKSsb
  import torch_geometric.typing
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/__init__.py:4: UserWarning: An issue occurred while importing 'torch-sparse'. Disabling its usage. Stacktrace: /nas/home/jahin/.local/lib/python3.10/site-packages/torch_sparse/_version_cuda.so: undefined symbol: _ZN5torch3jit17parseSchemaOrNameERKSsb
  import torch_geometric.typing
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
Disabling PyTorch because PyTorch >= 2.1 is required but found 2.0.1
None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
/nas/home/jahin/.local/lib/python3.10/site-packages/outdated/__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
[utils] PPR/dgl path unavailable (libcudart.so.12: cannot open shared object file: No such file or directory); OUTPOST path unaffected.
[yelp] anomaly classes (rotations): [1]
Normal classes: [0] in yelp
Building multi-layer GraphSage
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/data/data.py:187: UserWarning: Unable to accurately infer 'num_nodes' from the attribute set '{'x', 'y', 'edge_index'}'. Please explicitly set 'num_nodes' as an attribute of 'data' to suppress this warning
  return sum([v.num_nodes for v in self.node_stores])
[OUTPOST-v4] epoch 0: test-all ROC 0.5285 PR 0.1615 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.4577 | tau+ 0.500 | veto 0
[OUTPOST-v4] epoch 288: test-all ROC 0.7079 PR 0.3165 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7769 | tau+ 0.500 | veto 9400
[OUTPOST-v4] epoch 289: test-all ROC 0.7076 PR 0.3166 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7764 | tau+ 0.500 | veto 8950
[OUTPOST-v4] epoch 290: test-all ROC 0.7078 PR 0.3171 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7769 | tau+ 0.500 | veto 8562
[OUTPOST-v4] epoch 291: test-all ROC 0.7081 PR 0.3177 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7771 | tau+ 0.500 | veto 8515
[OUTPOST-v4] epoch 292: test-all ROC 0.7085 PR 0.3183 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7775 | tau+ 0.500 | veto 8710
[OUTPOST-v4] epoch 293: test-all ROC 0.7086 PR 0.3188 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7775 | tau+ 0.500 | veto 8623
[OUTPOST-v4] epoch 294: test-all ROC 0.7084 PR 0.3191 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7771 | tau+ 0.500 | veto 8260
[OUTPOST-v4] epoch 295: test-all ROC 0.7088 PR 0.3197 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7774 | tau+ 0.500 | veto 7496
[OUTPOST-v4] epoch 296: test-all ROC 0.7094 PR 0.3205 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7777 | tau+ 0.500 | veto 7640
[OUTPOST-v4] epoch 297: test-all ROC 0.7099 PR 0.3213 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7775 | tau+ 0.500 | veto 8193
[OUTPOST-v4] epoch 298: test-all ROC 0.7102 PR 0.3219 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7776 | tau+ 0.500 | veto 8755
[OUTPOST-v4] epoch 299: test-all ROC 0.7106 PR 0.3227 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7782 | tau+ 0.500 | veto 9115
[OUTPOST-v4] epoch 300: test-all ROC 0.7106 PR 0.3232 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7787 | tau+ 0.500 | veto 9447
[OUTPOST-v4] epoch 301: test-all ROC 0.7109 PR 0.3240 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7787 | tau+ 0.500 | veto 9590
[OUTPOST-v4] epoch 302: test-all ROC 0.7115 PR 0.3250 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7786 | tau+ 0.500 | veto 9733
[OUTPOST-v4] epoch 303: test-all ROC 0.7118 PR 0.3258 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7793 | tau+ 0.500 | veto 10028
[OUTPOST-v4] epoch 304: test-all ROC 0.7119 PR 0.3264 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7795 | tau+ 0.500 | veto 10088
[OUTPOST-v4] epoch 305: test-all ROC 0.7124 PR 0.3273 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7797 | tau+ 0.500 | veto 9949
[OUTPOST-v4] epoch 306: test-all ROC 0.7129 PR 0.3281 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7808 | tau+ 0.500 | veto 9944
[OUTPOST-v4] epoch 307: test-all ROC 0.7135 PR 0.3290 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7807 | tau+ 0.500 | veto 9920
[OUTPOST-v4] epoch 308: test-all ROC 0.7142 PR 0.3301 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7818 | tau+ 0.500 | veto 9996
[OUTPOST-v4] epoch 309: test-all ROC 0.7145 PR 0.3308 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7821 | tau+ 0.500 | veto 10073
[OUTPOST-v4] epoch 310: test-all ROC 0.7146 PR 0.3314 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7825 | tau+ 0.500 | veto 10067
[OUTPOST-v4] epoch 311: test-all ROC 0.7150 PR 0.3323 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7823 | tau+ 0.500 | veto 9965
[OUTPOST-v4] epoch 312: test-all ROC 0.7151 PR 0.3329 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7822 | tau+ 0.500 | veto 10042
[OUTPOST-v4] epoch 313: test-all ROC 0.7153 PR 0.3336 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7821 | tau+ 0.500 | veto 9833
[OUTPOST-v4] epoch 314: test-all ROC 0.7161 PR 0.3348 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7827 | tau+ 0.500 | veto 9677
[OUTPOST-v4] epoch 315: test-all ROC 0.7170 PR 0.3360 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7835 | tau+ 0.500 | veto 9896
[OUTPOST-v4] epoch 316: test-all ROC 0.7178 PR 0.3373 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7849 | tau+ 0.500 | veto 9811
[OUTPOST-v4] epoch 317: test-all ROC 0.7189 PR 0.3387 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7856 | tau+ 0.500 | veto 9677
[OUTPOST-v4] epoch 318: test-all ROC 0.7201 PR 0.3404 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7859 | tau+ 0.500 | veto 9700
[OUTPOST-v4] epoch 319: test-all ROC 0.7207 PR 0.3415 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7854 | tau+ 0.500 | veto 10014
[OUTPOST-v4] epoch 320: test-all ROC 0.7208 PR 0.3423 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7864 | tau+ 0.500 | veto 9722
[OUTPOST-v4] epoch 321: test-all ROC 0.7213 PR 0.3433 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7868 | tau+ 0.500 | veto 9401
[OUTPOST-v4] epoch 322: test-all ROC 0.7221 PR 0.3448 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7879 | tau+ 0.500 | veto 9552
[OUTPOST-v4] epoch 323: test-all ROC 0.7228 PR 0.3462 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7883 | tau+ 0.500 | veto 10046
[OUTPOST-v4] epoch 324: test-all ROC 0.7225 PR 0.3466 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7882 | tau+ 0.500 | veto 10155
[OUTPOST-v4] epoch 325: test-all ROC 0.7221 PR 0.3469 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7885 | tau+ 0.500 | veto 9527
[OUTPOST-v4] epoch 326: test-all ROC 0.7228 PR 0.3482 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7885 | tau+ 0.500 | veto 8875
[OUTPOST-v4] epoch 327: test-all ROC 0.7239 PR 0.3498 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7898 | tau+ 0.500 | veto 9219
[OUTPOST-v4] epoch 328: test-all ROC 0.7243 PR 0.3509 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7903 | tau+ 0.500 | veto 9841
[OUTPOST-v4] epoch 329: test-all ROC 0.7239 PR 0.3511 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7902 | tau+ 0.500 | veto 9903
[OUTPOST-v4] epoch 330: test-all ROC 0.7238 PR 0.3516 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7896 | tau+ 0.500 | veto 9265
[OUTPOST-v4] epoch 331: test-all ROC 0.7243 PR 0.3527 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7899 | tau+ 0.500 | veto 9016
[OUTPOST-v4] epoch 332: test-all ROC 0.7249 PR 0.3539 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7904 | tau+ 0.500 | veto 9232
[OUTPOST-v4] epoch 333: test-all ROC 0.7253 PR 0.3549 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7915 | tau+ 0.500 | veto 9566
[OUTPOST-v4] epoch 334: test-all ROC 0.7254 PR 0.3555 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7919 | tau+ 0.500 | veto 9620
[OUTPOST-v4] epoch 335: test-all ROC 0.7259 PR 0.3565 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7921 | tau+ 0.500 | veto 9248
[OUTPOST-v4] epoch 336: test-all ROC 0.7269 PR 0.3581 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7931 | tau+ 0.500 | veto 9185
[OUTPOST-v4] epoch 337: test-all ROC 0.7273 PR 0.3591 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7933 | tau+ 0.500 | veto 9631
[OUTPOST-v4] epoch 338: test-all ROC 0.7273 PR 0.3596 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7938 | tau+ 0.500 | veto 9629
[OUTPOST-v4] epoch 339: test-all ROC 0.7274 PR 0.3602 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7934 | tau+ 0.500 | veto 9263
[OUTPOST-v4] epoch 340: test-all ROC 0.7280 PR 0.3616 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7943 | tau+ 0.500 | veto 8935
[OUTPOST-v4] epoch 341: test-all ROC 0.7292 PR 0.3634 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7952 | tau+ 0.500 | veto 9223
[OUTPOST-v4] epoch 342: test-all ROC 0.7297 PR 0.3644 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7952 | tau+ 0.500 | veto 9930
[OUTPOST-v4] epoch 343: test-all ROC 0.7294 PR 0.3645 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7954 | tau+ 0.500 | veto 9863
[OUTPOST-v4] epoch 344: test-all ROC 0.7290 PR 0.3645 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7952 | tau+ 0.500 | veto 9260
[OUTPOST-v4] epoch 345: test-all ROC 0.7294 PR 0.3655 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7953 | tau+ 0.500 | veto 8835
[OUTPOST-v4] epoch 346: test-all ROC 0.7301 PR 0.3667 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7946 | tau+ 0.500 | veto 9392
[OUTPOST-v4] epoch 347: test-all ROC 0.7296 PR 0.3666 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7951 | tau+ 0.500 | veto 9997
[OUTPOST-v4] epoch 348: test-all ROC 0.7286 PR 0.3660 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7940 | tau+ 0.500 | veto 9831
[OUTPOST-v4] epoch 349: test-all ROC 0.7279 PR 0.3658 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7946 | tau+ 0.500 | veto 9300
[OUTPOST-v4] epoch 350: test-all ROC 0.7280 PR 0.3663 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7943 | tau+ 0.500 | veto 8934
[OUTPOST-v4] epoch 351: test-all ROC 0.7289 PR 0.3674 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7946 | tau+ 0.500 | veto 9061
[OUTPOST-v4] epoch 352: test-all ROC 0.7289 PR 0.3679 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7943 | tau+ 0.500 | veto 9636
[OUTPOST-v4] epoch 353: test-all ROC 0.7283 PR 0.3677 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7931 | tau+ 0.500 | veto 9585
[OUTPOST-v4] epoch 354: test-all ROC 0.7280 PR 0.3677 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7925 | tau+ 0.500 | veto 9122
[OUTPOST-v4] epoch 355: test-all ROC 0.7284 PR 0.3686 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7929 | tau+ 0.500 | veto 8584
[OUTPOST-v4] epoch 356: test-all ROC 0.7297 PR 0.3703 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7938 | tau+ 0.500 | veto 8857
[OUTPOST-v4] epoch 357: test-all ROC 0.7306 PR 0.3716 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7944 | tau+ 0.500 | veto 9592
[OUTPOST-v4] epoch 358: test-all ROC 0.7301 PR 0.3712 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7935 | tau+ 0.500 | veto 9828
[OUTPOST-v4] epoch 359: test-all ROC 0.7300 PR 0.3711 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7928 | tau+ 0.500 | veto 8988
[OUTPOST-v4] epoch 360: test-all ROC 0.7311 PR 0.3725 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7936 | tau+ 0.500 | veto 8650
[OUTPOST-v4] epoch 361: test-all ROC 0.7323 PR 0.3742 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7940 | tau+ 0.500 | veto 9019
[OUTPOST-v4] epoch 362: test-all ROC 0.7328 PR 0.3750 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7935 | tau+ 0.500 | veto 9613
[OUTPOST-v4] epoch 363: test-all ROC 0.7323 PR 0.3747 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7939 | tau+ 0.500 | veto 9618
[OUTPOST-v4] epoch 364: test-all ROC 0.7322 PR 0.3748 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7946 | tau+ 0.500 | veto 8860
[OUTPOST-v4] epoch 365: test-all ROC 0.7326 PR 0.3757 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7950 | tau+ 0.500 | veto 8460
[OUTPOST-v4] epoch 366: test-all ROC 0.7330 PR 0.3767 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7951 | tau+ 0.500 | veto 8906
[OUTPOST-v4] epoch 367: test-all ROC 0.7328 PR 0.3769 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7947 | tau+ 0.500 | veto 9417
[OUTPOST-v4] epoch 368: test-all ROC 0.7316 PR 0.3761 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7929 | tau+ 0.500 | veto 9532
[OUTPOST-v4] epoch 369: test-all ROC 0.7307 PR 0.3755 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7931 | tau+ 0.500 | veto 8947
[OUTPOST-v4] epoch 370: test-all ROC 0.7311 PR 0.3763 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7933 | tau+ 0.500 | veto 8601
[OUTPOST-v4] epoch 371: test-all ROC 0.7319 PR 0.3775 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7931 | tau+ 0.500 | veto 9021
[OUTPOST-v4] epoch 372: test-all ROC 0.7321 PR 0.3780 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7933 | tau+ 0.500 | veto 9638
[OUTPOST-v4] epoch 373: test-all ROC 0.7315 PR 0.3775 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7933 | tau+ 0.500 | veto 9714
[OUTPOST-v4] epoch 374: test-all ROC 0.7310 PR 0.3769 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7923 | tau+ 0.500 | veto 9118
[OUTPOST-v4] epoch 375: test-all ROC 0.7314 PR 0.3777 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7924 | tau+ 0.500 | veto 8446
[OUTPOST-v4] epoch 376: test-all ROC 0.7324 PR 0.3792 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7929 | tau+ 0.500 | veto 8714
[OUTPOST-v4] epoch 377: test-all ROC 0.7328 PR 0.3797 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7928 | tau+ 0.500 | veto 9561
[OUTPOST-v4] epoch 378: test-all ROC 0.7321 PR 0.3789 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7926 | tau+ 0.500 | veto 9848
[OUTPOST-v4] epoch 379: test-all ROC 0.7315 PR 0.3781 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7912 | tau+ 0.500 | veto 9236
[OUTPOST-v4] epoch 380: test-all ROC 0.7315 PR 0.3782 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7912 | tau+ 0.500 | veto 8508
[OUTPOST-v4] epoch 381: test-all ROC 0.7320 PR 0.3790 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7915 | tau+ 0.500 | veto 8605
[OUTPOST-v4] epoch 382: test-all ROC 0.7325 PR 0.3799 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7919 | tau+ 0.500 | veto 9067
[OUTPOST-v4] epoch 383: test-all ROC 0.7325 PR 0.3804 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7924 | tau+ 0.500 | veto 9634
[OUTPOST-v4] epoch 384: test-all ROC 0.7320 PR 0.3802 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7926 | tau+ 0.500 | veto 9591
[OUTPOST-v4] epoch 385: test-all ROC 0.7317 PR 0.3802 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7929 | tau+ 0.500 | veto 8999
[OUTPOST-v4] epoch 386: test-all ROC 0.7320 PR 0.3810 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7935 | tau+ 0.500 | veto 8437
[OUTPOST-v4] epoch 387: test-all ROC 0.7325 PR 0.3821 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7941 | tau+ 0.500 | veto 8825
[OUTPOST-v4] epoch 388: test-all ROC 0.7325 PR 0.3824 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7934 | tau+ 0.500 | veto 9350
[OUTPOST-v4] epoch 389: test-all ROC 0.7319 PR 0.3818 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7929 | tau+ 0.500 | veto 9433
[OUTPOST-v4] epoch 390: test-all ROC 0.7313 PR 0.3812 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7921 | tau+ 0.500 | veto 8858
[OUTPOST-v4] epoch 391: test-all ROC 0.7315 PR 0.3816 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7918 | tau+ 0.500 | veto 8413
[OUTPOST-v4] epoch 392: test-all ROC 0.7320 PR 0.3822 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7918 | tau+ 0.500 | veto 8701
[OUTPOST-v4] epoch 393: test-all ROC 0.7322 PR 0.3826 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7918 | tau+ 0.500 | veto 9249
[OUTPOST-v4] epoch 394: test-all ROC 0.7319 PR 0.3820 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7913 | tau+ 0.500 | veto 9352
[OUTPOST-v4] epoch 395: test-all ROC 0.7316 PR 0.3815 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7906 | tau+ 0.500 | veto 8922
[OUTPOST-v4] epoch 396: test-all ROC 0.7318 PR 0.3817 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7903 | tau+ 0.500 | veto 8698
[OUTPOST-v4] epoch 397: test-all ROC 0.7320 PR 0.3821 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7904 | tau+ 0.500 | veto 8941
[OUTPOST-v4] epoch 398: test-all ROC 0.7318 PR 0.3820 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7906 | tau+ 0.500 | veto 9210
[OUTPOST-v4] epoch 399: test-all ROC 0.7314 PR 0.3818 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7906 | tau+ 0.500 | veto 9001
  rotation 1: ROC 0.7330 PR 0.3826
[yelp] params 11714, peak GPU 1.15 GB, 40.8 min total

[yelp] AGGREGATE  best-over-epochs: ROC 0.7330 PR 0.3826
[yelp] AGGREGATE  val-selected:     ROC 0.7294 PR 0.3645
row appended to results/results.csv
